367,01.09.2018,zkrajcik@ortiz.biz,1 Judy Hill,2361,UNPAID
368,09.09.2019,hayes.ryann@gmail.com,49068 Butterfield Hill,8697,PAID
369,09.10.2018,haley.verna@smitham.com,4809 Sullivan Alley,9843,UNPAID
370,05.07.2018,zruecker@prohaska.com,05 Sunnyside Junction,9503,UNPAID
371,08.12.2018,iwehner@yahoo.com,43739 Harper Junction,4225,PAID
372,04.04.2019,lew.osinski@yahoo.com,26 Manufacturers Crossing,759,UNPAID
373,12.01.2019,anna.mayert@homenick.com,3724 Blue Bill Park Plaza,8750,UNPAID
374,23.03.2018,streich.jaida@yahoo.com,0 Shelley Parkway,7432,UNPAID
375,09.03.2018,kraig91@hane.com,4 Eliot Park,4666,UNPAID
376,22.01.2019,schuster.aiden@murray.net,0 Grim Lane,1105,PAID
377,21.08.2019,,5 Gale Place,5093,PAID
378,14.06.2019,bebert@murphy.net,0768 Vera Junction,7540,UNPAID
379,28.03.2018,reichel.francisca@ryan.com,9 Straubel Road,5311,PAID
380,01.09.2019,mstanton@gmail.com,342 Mccormick Junction,4855,PAID
381,15.10.2018,zruecker@prohaska.com,34 Namekagon Alley,3336,PAID
382,11.03.2018,carleton16@jakubowski.com,1 Stang Parkway,2499,PAID
383,27.07.2019,hayes.ryann@gmail.com,6 Sullivan Avenue,1962,PAID
384,15.07.2018,zkrajcik@ortiz.biz,880 Badeau Plaza,5645,UNPAID
385,12.07.2018,,3278 Sunfield Circle,4402,UNPAID
386,04.02.2018,aleuschke@kirlin.com,9587 Troy Park,944,UNPAID
387,12.10.2018,kennedi30@feest.com,,3370,UNPAID
388,08.05.2018,browe@gmail.com,71181 Reinke Park,6997,UNPAID
389,14.09.2018,ada.reynolds@quigley.net,74041 Maywood Junction,9619,PAID
390,29.03.2019,anna.mayert@homenick.com,28 Nobel Street,1515,UNPAID
391,16.10.2018,westley.lubowitz@bayer.com,5543 Dwight Avenue,6212,UNPAID
392,16.01.2018,cyrus.ohara@hoppe.net,12917 Briar Crest Drive,4611,UNPAID
393,30.10.2018,korey.von@hotmail.com,317 Elgar Drive,6979,PAID
394,17.07.2018,streich.jaida@yahoo.com,41 Mitchell Point,2885,UNPAID
395,10.01.2018,rlangosh@hotmail.com,20 Carberry Point,6543,PAID
396,24.03.2018,brandon23@gmail.com,833 Oakridge Pass,8586,UNPAID
397,26.02.2018,goodwin.citlalli@runolfsson.com,011 Superior Pass,9805,PAID
398,12.07.2019,brandon23@gmail.com,5 Iowa Pass,5260,UNPAID
399,19.10.2019,kraig91@hane.com,22797 Eastwood Center,8873,PAID
400,16.03.2019,hayes.ryann@gmail.com,48 Golf Course Circle,4651,UNPAID
401,29.10.2019,browe@gmail.com,293 Wayridge Circle,8737,PAID
402,26.01.2019,aleuschke@kirlin.com,164 3rd Road,4987,UNPAID
403,24.12.2018,,3814 Dottie Terrace,8292,UNPAID
404,29.04.2018,melisa85@hotmail.com,07 Hauk Drive,6830,UNPAID
405,30.06.2018,zruecker@prohaska.com,936 Eagan Plaza,4429,UNPAID
406,23.10.2018,wpollich@gmail.com,2480 Becker Road,2274,UNPAID
407,01.09.2018,idouglas@hotmail.com,125 Crownhardt Trail,7002,PAID
408,03.12.2018,goodwin.citlalli@runolfsson.com,6 Magdeline Way,545,PAID
409,26.05.2019,zruecker@prohaska.com,75224 Kensington Lane,7102,UNPAID
410,14.12.2018,olubowitz@stehr.info,82 Becker Pass,5165,PAID
411,10.06.2018,carleton16@jakubowski.com,285 Lakewood Way,5023,PAID
412,25.09.2019,brandon23@gmail.com,9365 Daystar Point,133,PAID
413,25.03.2019,kraig91@hane.com,496 Beilfuss Court,6464,UNPAID
414,28.01.2019,aleuschke@kirlin.com,451 Jana Hill,7356,UNPAID
415,29.11.2018,aleuschke@kirlin.com,46493 Buena Vista Alley,8068,UNPAID
416,16.06.2018,rlangosh@hotmail.com,187 Blaine Way,1008,UNPAID
417,07.09.2019,nerdman@gmail.com,80 Artisan Circle,3298,UNPAID
418,23.04.2019,jadon08@gmail.com,32 Del Sol Crossing,6901,PAID
419,15.02.2019,carleton16@jakubowski.com,9349 Gale Plaza,6364,UNPAID
420,25.02.2019,lourdes.keebler@gmail.com,04 Upham Road,1397,UNPAID
421,30.09.2018,streich.jaida@yahoo.com,3851 Fairview Court,4823,PAID
422,08.03.2019,mikel.marks@gmail.com,817 Lillian Plaza,2404,UNPAID
423,19.02.2018,louisa.waters@durgan.org,,1577,UNPAID
424,21.10.2019,wpollich@gmail.com,40 Duke Terrace,2677,PAID
425,13.05.2018,dorothea17@jakubowski.info,9749 Swallow Road,6593,UNPAID
426,09.02.2019,melisa85@hotmail.com,6109 Holy Cross Drive,8731,PAID
427,22.10.2018,idouglas@hotmail.com,,233,PAID
428,30.05.2018,ada.reynolds@quigley.net,69881 Columbus Point,2397,UNPAID
429,22.04.2018,ullrich.christine@smith.com,,6956,PAID
430,24.05.2019,anna.mayert@homenick.com,8 Jay Circle,7985,PAID
431,25.02.2018,ada.reynolds@quigley.net,30 Vahlen Crossing,9269,PAID
432,23.06.2018,lourdes.keebler@gmail.com,0 Vidon Street,2641,UNPAID
433,18.09.2018,ada.reynolds@quigley.net,7371 Grim Center,5355,PAID
434,14.03.2018,trisha49@nikolaus.com,32106 Arizona Terrace,2028,UNPAID
435,19.10.2018,mstanton@gmail.com,85640 Wayridge Alley,3351,UNPAID
436,12.07.2019,anna.mayert@homenick.com,5 Hauk Trail,661,UNPAID
437,24.09.2019,tromp.thora@hessel.com,14855 Twin Pines Street,753,UNPAID
438,11.10.2018,schuster.aiden@murray.net,9518 Brickson Park Street,9232,PAID
439,03.06.2019,hschaefer@hotmail.com,1 Village Green Trail,5000,PAID
440,01.07.2019,idouglas@hotmail.com,41954 Corscot Drive,3302,UNPAID
441,11.02.2018,cyrus.ohara@hoppe.net,43 Westend Way,697,PAID
442,01.09.2018,cyrus.ohara@hoppe.net,3 Lotheville Way,7059,UNPAID
443,14.05.2018,kraig91@hane.com,5 Sunfield Lane,4167,UNPAID
444,16.08.2019,kennedi30@feest.com,03 Morningstar Center,8923,PAID
445,26.12.2018,,689 Upham Court,6963,PAID
446,08.12.2019,,471 Sundown Park,1299,PAID
447,02.09.2018,melisa85@hotmail.com,08 Crownhardt Circle,3882,UNPAID
448,17.08.2018,dbogan@kessler.info,6636 Little Fleur Terrace,3971,PAID
449,25.04.2018,,477 Homewood Junction,6035,PAID
450,20.03.2018,brandon23@gmail.com,5 Carioca Lane,6505,PAID
451,20.04.2018,,90196 David Avenue,9054,PAID
452,06.12.2018,nerdman@gmail.com,843 Lake View Circle,5351,PAID
453,20.05.2018,hayes.ryann@gmail.com,051 Hanson Lane,1057,PAID
454,16.03.2019,carleton16@jakubowski.com,71 Mayer Road,5056,UNPAID
455,23.04.2018,carleton16@jakubowski.com,54383 Jay Terrace,8615,UNPAID
456,15.09.2018,trisha49@nikolaus.com,61752 Texas Trail,9746,PAID
457,07.04.2018,hayes.ryann@gmail.com,,6754,UNPAID
458,28.02.2018,,,9807,PAID
459,22.12.2018,kennedi30@feest.com,488 Manitowish Terrace,2082,PAID
460,05.04.2018,rlangosh@hotmail.com,5353 Shelley Pass,9487,UNPAID
461,12.07.2018,idouglas@hotmail.com,6878 Jana Junction,1799,UNPAID
462,05.07.2018,nerdman@gmail.com,05 Oxford Center,592,UNPAID
463,31.12.2019,,0170 Merchant Drive,5256,PAID
464,08.07.2018,streich.jaida@yahoo.com,04 Farragut Point,8920,UNPAID
465,19.02.2019,streich.jaida@yahoo.com,3 Blue Bill Park Terrace,365,UNPAID
466,02.02.2019,bebert@murphy.net,049 Ridge Oak Avenue,4289,PAID
467,15.09.2018,,292 Express Alley,521,UNPAID
468,21.12.2018,,48204 Schurz Parkway,4118,PAID
469,16.07.2019,melisa85@hotmail.com,2236 South Park,3398,UNPAID
470,23.07.2018,hayes.ryann@gmail.com,99595 Spaight Street,1180,UNPAID
471,04.12.2018,wpollich@gmail.com,,7418,PAID
472,19.01.2018,kraig91@hane.com,268 Spenser Center,1380,PAID
473,16.01.2018,dbogan@kessler.info,80 Stuart Trail,8026,PAID
474,23.12.2019,ullrich.christine@smith.com,,3689,UNPAID
475,23.05.2018,qkling@hotmail.com,54 Clove Center,4493,PAID
476,18.03.2018,olubowitz@stehr.info,234 Delladonna Circle,9779,PAID
477,03.02.2018,otremblay@hill.org,7 Mesta Drive,5955,PAID
478,27.02.2019,olubowitz@stehr.info,95 Basil Parkway,4036,PAID
479,03.11.2018,reichel.francisca@ryan.com,79 Reindahl Junction,621,PAID
480,12.05.2018,carleton16@jakubowski.com,92 Cody Way,3746,PAID
481,30.09.2019,louisa.waters@durgan.org,91 Corscot Circle,3548,UNPAID
482,11.04.2018,lew.osinski@yahoo.com,365 High Crossing Point,1968,PAID
483,15.03.2019,brandon23@gmail.com,65829 West Place,1677,UNPAID
484,06.06.2019,,049 Center Parkway,9329,PAID
485,01.07.2018,dbogan@kessler.info,0990 Ludington Lane,7586,PAID
486,14.12.2019,,9 Montana Avenue,2028,PAID
487,09.04.2019,lew.osinski@yahoo.com,70 Sunbrook Hill,610,PAID
488,15.07.2019,rlangosh@hotmail.com,235 Towne Place,4987,UNPAID
489,09.09.2018,louisa.waters@durgan.org,2 Pennsylvania Trail,5019,UNPAID
490,11.02.2019,olubowitz@stehr.info,859 Hermina Drive,6786,UNPAID
491,14.11.2018,hilario.lesch@willms.org,5 Kensington Way,727,PAID
492,11.10.2018,hayes.ryann@gmail.com,54088 Bobwhite Junction,8454,PAID
493,22.11.2018,dbogan@kessler.info,95 4th Alley,1715,UNPAID
494,24.02.2018,louisa.waters@durgan.org,07 Pankratz Center,7863,PAID
495,28.06.2018,ada.reynolds@quigley.net,139 Menomonie Park,6756,UNPAID
496,19.01.2018,melisa85@hotmail.com,9 Russell Lane,817,UNPAID
497,13.08.2018,browe@gmail.com,88 Macpherson Park,9504,PAID
498,04.07.2019,louisa.waters@durgan.org,71543 Roth Way,4493,PAID
499,26.07.2018,westley.lubowitz@bayer.com,3844 Saint Paul Parkway,2723,UNPAID
500,21.11.2018,wpollich@gmail.com,141 Hoard Hill,1138,UNPAID
501,01.03.2019,qkling@hotmail.com,,9934,PAID
502,17.08.2019,tromp.thora@hessel.com,56 Glacier Hill Hill,7170,UNPAID
503,11.02.2018,ppurdy@hodkiewicz.com,38080 Carberry Way,5478,PAID
504,23.01.2019,hickle.florencio@borer.com,91 Oak Plaza,2258,UNPAID
505,14.10.2018,lourdes.keebler@gmail.com,26 Sachtjen Hill,5126,PAID
506,22.06.2018,mstanton@gmail.com,44 Evergreen Center,6565,UNPAID
507,25.06.2019,ceasar.nolan@yahoo.com,2686 Stephen Place,3716,UNPAID
508,28.05.2018,bebert@murphy.net,34595 Drewry Avenue,8934,PAID
509,29.04.2018,westley.lubowitz@bayer.com,77 Walton Parkway,1549,UNPAID
510,10.05.2019,,49 Killdeer Street,2230,UNPAID
511,19.08.2019,cyrus.ohara@hoppe.net,6 Lien Trail,6485,UNPAID
512,16.09.2018,kennedi30@feest.com,684 Kropf Alley,6614,UNPAID
513,27.04.2019,louisa.waters@durgan.org,81 Karstens Court,1630,PAID
514,23.10.2019,hickle.florencio@borer.com,90421 Anzinger Crossing,9490,PAID
515,06.06.2019,brandon23@gmail.com,863 Cody Drive,1040,PAID
516,05.05.2019,browe@gmail.com,86 Weeping Birch Court,8540,PAID
517,15.08.2019,ceasar.nolan@yahoo.com,9651 Larry Point,4385,PAID
518,30.07.2018,rlangosh@hotmail.com,9 Lawn Place,6502,PAID
519,20.03.2019,brandon23@gmail.com,0 Hagan Junction,8624,PAID
520,21.11.2018,carleton16@jakubowski.com,05 Kensington Street,1113,UNPAID
521,01.10.2019,lew.osinski@yahoo.com,289 Magdeline Avenue,8750,UNPAID
522,22.11.2019,,4 Forster Alley,651,PAID
523,30.07.2019,korey.von@hotmail.com,1 West Avenue,3355,PAID
524,27.11.2019,brandon23@gmail.com,57 Delladonna Point,3267,UNPAID
525,18.05.2018,bebert@murphy.net,0 Towne Road,1988,PAID
526,27.04.2018,mstanton@gmail.com,418 Carey Way,1735,PAID
527,19.11.2018,brandon23@gmail.com,0 Elka Point,8725,UNPAID
528,20.07.2019,alba.yost@gmail.com,6170 Dixon Drive,3122,PAID
529,08.04.2019,yherman@strosin.com,,1237,PAID
530,23.08.2018,otremblay@hill.org,617 Sage Point,9149,PAID
531,11.05.2018,nerdman@gmail.com,6 Scott Plaza,5738,UNPAID
532,27.07.2018,browe@gmail.com,7 Old Gate Parkway,2276,UNPAID
533,08.10.2018,ceasar.nolan@yahoo.com,2 Lunder Junction,29,UNPAID
534,05.01.2019,kraig91@hane.com,7 Fulton Avenue,3059,PAID
535,16.07.2019,kennedi30@feest.com,2 Talmadge Drive,299,PAID
536,13.07.2019,korey.von@hotmail.com,06988 Hovde Trail,6689,UNPAID
537,23.12.2019,korey.von@hotmail.com,09 Roth Road,5881,PAID
538,01.01.2018,ppurdy@hodkiewicz.com,8 Di Loreto Junction,7031,PAID
539,16.03.2018,idouglas@hotmail.com,5 Morningstar Alley,8614,UNPAID
540,14.02.2019,mstanton@gmail.com,84856 Karstens Crossing,5274,PAID
541,07.10.2018,hickle.florencio@borer.com,574 Fordem Avenue,149,PAID
542,19.05.2019,rlangosh@hotmail.com,4443 Miller Street,5365,PAID
543,08.06.2019,zruecker@prohaska.com,692 Hoffman Place,1395,UNPAID
544,18.07.2018,wpollich@gmail.com,2826 Sullivan Park,6926,UNPAID
545,25.02.2019,lourdes.keebler@gmail.com,,4383,PAID
546,31.12.2019,,44 Upham Avenue,7524,PAID
547,20.10.2019,dorothea17@jakubowski.info,0099 Golf Pass,1071,UNPAID
548,10.02.2018,streich.jaida@yahoo.com,032 Petterle Parkway,9537,UNPAID
549,21.09.2018,mikel.marks@gmail.com,,9362,PAID
550,30.11.2018,wpollich@gmail.com,2754 David Crossing,7940,PAID
551,27.12.2019,mstanton@gmail.com,2672 Summer Ridge Parkway,5151,UNPAID
552,10.08.2018,ppurdy@hodkiewicz.com,0 Fordem Avenue,3033,PAID
553,13.07.2018,wpollich@gmail.com,07063 Grim Park,119,UNPAID
554,15.06.2019,schuster.aiden@murray.net,18750 Merry Junction,2629,UNPAID
555,21.12.2019,kennedi30@feest.com,43 Granby Hill,2910,UNPAID
556,17.04.2018,schuster.aiden@murray.net,9271 Dunning Center,5515,PAID
557,01.02.2018,kennedi30@feest.com,7 Merrick Hill,941,UNPAID
558,16.04.2018,ullrich.christine@smith.com,480 Hanover Terrace,5127,PAID
559,21.03.2018,zruecker@prohaska.com,323 Springview Point,1407,PAID
560,07.07.2018,louisa.waters@durgan.org,8 South Circle,3869,UNPAID
561,20.01.2019,kennedi30@feest.com,6 Riverside Crossing,8764,PAID
562,25.05.2018,kennedi30@feest.com,7 Hudson Junction,3207,UNPAID
563,17.03.2019,hayes.ryann@gmail.com,23284 Hayes Circle,1782,PAID
564,16.03.2018,louisa.waters@durgan.org,6 Schlimgen Circle,6876,UNPAID
565,03.08.2018,ppurdy@hodkiewicz.com,3 Lukken Junction,8760,UNPAID
566,11.05.2018,hickle.florencio@borer.com,08431 Havey Drive,6247,PAID
567,23.11.2019,ppurdy@hodkiewicz.com,5 Johnson Center,9825,PAID
568,20.06.2019,reichel.francisca@ryan.com,291 Haas Plaza,2022,UNPAID
569,22.03.2018,hilario.lesch@willms.org,3972 Waubesa Place,620,UNPAID
570,30.09.2019,cyrus.ohara@hoppe.net,5961 Doe Crossing Point,4735,UNPAID
571,13.09.2018,elisha.lebsack@yahoo.com,4 Burning Wood Drive,8539,PAID
572,07.05.2019,kennedi30@feest.com,581 Fairfield Alley,6109,PAID
573,23.08.2019,lew.osinski@yahoo.com,0 Lake View Junction,6998,UNPAID
574,15.02.2019,korey.von@hotmail.com,0 Shopko Road,8796,UNPAID
575,17.11.2018,melisa85@hotmail.com,1 Hagan Court,3983,UNPAID
576,11.07.2019,lourdes.keebler@gmail.com,03 Tomscot Park,3812,UNPAID
577,25.10.2019,reichel.francisca@ryan.com,,5057,PAID
578,29.08.2019,trisha49@nikolaus.com,883 Blue Bill Park Circle,2425,UNPAID
579,29.06.2019,ada.reynolds@quigley.net,566 Roxbury Hill,5306,PAID
580,06.11.2019,,0 Maple Wood Drive,3142,UNPAID
581,03.01.2018,ppurdy@hodkiewicz.com,9699 Service Parkway,2161,UNPAID
582,22.08.2019,reichel.francisca@ryan.com,3585 Heffernan Plaza,552,PAID
583,29.07.2018,olubowitz@stehr.info,,6296,PAID
584,26.10.2018,zruecker@prohaska.com,,5424,UNPAID
585,17.01.2018,,7917 Warner Alley,6559,UNPAID
586,23.09.2018,,2 Lerdahl Hill,9889,UNPAID
587,23.05.2019,tromp.thora@hessel.com,74821 Eagle Crest Center,5601,UNPAID
588,15.03.2019,hayes.ryann@gmail.com,89237 Algoma Center,5882,UNPAID
589,09.04.2018,tromp.thora@hessel.com,8640 Coleman Drive,7952,UNPAID
590,21.08.2019,lew.osinski@yahoo.com,6 David Parkway,8510,PAID
591,23.08.2018,zruecker@prohaska.com,,4743,PAID
592,16.12.2019,melisa85@hotmail.com,,3841,UNPAID
593,27.01.2018,westley.lubowitz@bayer.com,44711 Commercial Place,6903,UNPAID
594,17.02.2019,,,5377,UNPAID
595,05.06.2018,,,3400,UNPAID
596,11.07.2018,kennedi30@feest.com,9427 Basil Terrace,3913,PAID
597,14.08.2019,qkling@hotmail.com,2 Oxford Place,9827,PAID
598,02.07.2018,ada.reynolds@quigley.net,215 Harper Lane,6601,PAID
599,06.08.2019,dbogan@kessler.info,3 Shopko Park,8703,PAID
600,08.04.2019,otremblay@hill.org,202 Florence Junction,4715,PAID
601,25.08.2018,yherman@strosin.com,512 Esch Trail,8357,UNPAID
602,12.06.2018,mstanton@gmail.com,9 Vernon Street,949,UNPAID
603,21.12.2018,mstanton@gmail.com,6737 Lyons Pass,3572,UNPAID
604,05.09.2018,yherman@strosin.com,10569 Hagan Pass,4270,PAID
605,21.05.2018,hayes.ryann@gmail.com,2 Sommers Hill,7351,PAID
606,29.11.2018,iwehner@yahoo.com,9599 Eagan Trail,2166,PAID
607,10.08.2018,anna.mayert@homenick.com,04003 Cherokee Hill,7424,PAID
608,22.04.2019,lourdes.keebler@gmail.com,,9561,UNPAID
609,17.02.2019,hickle.florencio@borer.com,92 Green Pass,2813,UNPAID
610,14.10.2019,tromp.thora@hessel.com,3425 Comanche Crossing,7120,PAID
611,19.01.2019,otremblay@hill.org,674 Truax Point,711,UNPAID
612,09.07.2019,schuster.aiden@murray.net,414 Commercial Road,60,PAID
613,20.04.2019,wpollich@gmail.com,4 Ryan Point,8962,PAID
614,02.04.2018,,45996 Veith Circle,9449,UNPAID
615,30.05.2019,korey.von@hotmail.com,78232 Kedzie Hill,8627,PAID
616,08.12.2018,haley.verna@smitham.com,03 Clemons Plaza,3769,UNPAID
617,10.11.2018,,2 Dovetail Road,3831,PAID
618,10.09.2019,hickle.florencio@borer.com,67 Mesta Parkway,5241,PAID
619,29.01.2019,anna.mayert@homenick.com,18 North Trail,9932,UNPAID
620,07.06.2018,zruecker@prohaska.com,71170 Brown Crossing,6526,PAID
621,10.03.2019,brandon23@gmail.com,035 Columbus Way,8421,UNPAID
622,11.11.2019,trisha49@nikolaus.com,12927 Bayside Parkway,4536,UNPAID
623,01.09.2019,hschaefer@hotmail.com,86259 Sundown Street,406,UNPAID
624,03.07.2019,streich.jaida@yahoo.com,4 Lawn Place,440,PAID
625,24.05.2018,kennedi30@feest.com,64322 Canary Road,4212,UNPAID
626,07.07.2019,zruecker@prohaska.com,29 Chive Point,1739,PAID
627,23.09.2019,olubowitz@stehr.info,517 Golden Leaf Way,1526,PAID
628,24.11.2018,,7749 Sunnyside Point,244,PAID
629,22.12.2018,haley.verna@smitham.com,36494 Gulseth Center,1832,PAID
630,07.03.2019,zruecker@prohaska.com,7 Gulseth Center,8590,PAID
631,29.08.2019,korey.von@hotmail.com,082 Hermina Park,5180,PAID
632,03.08.2018,zkrajcik@ortiz.biz,68966 Birchwood Point,4318,UNPAID
633,24.06.2018,hschaefer@hotmail.com,03 Coolidge Center,5008,PAID
634,22.02.2019,,2 Independence Plaza,9869,UNPAID
635,27.07.2019,haley.verna@smitham.com,2597 Longview Parkway,2908,UNPAID
636,09.05.2018,dbogan@kessler.info,72 Walton Plaza,833,UNPAID
637,16.06.2019,,32628 Mendota Circle,7293,UNPAID
638,29.11.2019,yherman@strosin.com,0 Northland Road,4117,PAID
639,20.09.2019,yherman@strosin.com,1 Florence Park,4288,PAID
640,29.10.2018,dbogan@kessler.info,876 Darwin Drive,7527,PAID
641,05.12.2018,ada.reynolds@quigley.net,74 Darwin Junction,8645,UNPAID
642,10.10.2018,ada.reynolds@quigley.net,4 Bay Hill,3064,PAID
643,04.07.2019,brandon23@gmail.com,2022 Westend Trail,5450,UNPAID
644,30.08.2019,otremblay@hill.org,31453 Elmside Parkway,7490,UNPAID
645,25.03.2019,,74 Rockefeller Terrace,3281,PAID
646,04.09.2019,,63772 Fuller Way,5553,UNPAID
647,25.12.2019,lourdes.keebler@gmail.com,5 Mallory Parkway,9482,UNPAID
648,19.04.2019,,47 Macpherson Terrace,61,UNPAID
649,10.01.2018,ppurdy@hodkiewicz.com,0557 6th Parkway,9122,UNPAID
650,24.11.2019,ceasar.nolan@yahoo.com,377 Butterfield Hill,5383,PAID
651,05.03.2018,anna.mayert@homenick.com,,8916,PAID
652,28.04.2019,zkrajcik@ortiz.biz,14689 Hauk Hill,3506,UNPAID
653,03.09.2018,hickle.florencio@borer.com,12759 Texas Point,6265,PAID
654,24.08.2019,kennedi30@feest.com,42 Warbler Plaza,8895,PAID
655,28.09.2019,hayes.ryann@gmail.com,70 Northfield Alley,8067,UNPAID
656,08.07.2018,ceasar.nolan@yahoo.com,40981 Westerfield Plaza,4083,PAID
657,23.06.2018,ullrich.christine@smith.com,559 Twin Pines Terrace,2973,PAID
658,13.12.2019,dorothea17@jakubowski.info,918 Pierstorff Alley,3316,PAID
659,27.08.2018,wpollich@gmail.com,220 Northland Parkway,2179,PAID
660,18.09.2019,cyrus.ohara@hoppe.net,4 Loftsgordon Avenue,4244,UNPAID
661,03.06.2018,dorothea17@jakubowski.info,74709 Arizona Parkway,8245,PAID
662,30.09.2019,hilario.lesch@willms.org,07267 Sugar Parkway,1160,PAID
663,24.09.2019,cyrus.ohara@hoppe.net,66141 Dahle Lane,751,UNPAID
664,27.02.2019,cyrus.ohara@hoppe.net,68 Bluestem Way,8793,UNPAID
665,29.09.2018,kennedi30@feest.com,15065 Monterey Trail,367,PAID
666,21.05.2019,,9 Hanson Court,8985,PAID
667,05.07.2019,kennedi30@feest.com,769 Eagle Crest Drive,9968,UNPAID
668,15.11.2018,tromp.thora@hessel.com,4 Maple Place,2690,PAID
669,07.07.2018,mstanton@gmail.com,8 Jackson Point,1359,UNPAID
670,28.11.2019,mikel.marks@gmail.com,,4278,PAID
671,26.11.2018,streich.jaida@yahoo.com,8591 Dovetail Trail,8901,PAID
672,13.11.2018,schuster.aiden@murray.net,19 Havey Crossing,3936,UNPAID
673,22.09.2018,haley.verna@smitham.com,72 Judy Court,6398,PAID
674,23.10.2019,rlangosh@hotmail.com,,2550,PAID
675,13.12.2018,mikel.marks@gmail.com,5138 Fairview Court,2410,PAID
676,31.10.2019,jadon08@gmail.com,420 Norway Maple Way,1823,PAID
677,25.02.2019,schuster.aiden@murray.net,357 Loeprich Junction,3331,PAID
678,05.05.2018,melisa85@hotmail.com,195 Scoville Street,7042,UNPAID
679,19.12.2018,hilario.lesch@willms.org,6987 Gale Circle,3160,PAID
680,27.02.2018,idouglas@hotmail.com,27 Petterle Circle,631,UNPAID
681,16.01.2018,brandon23@gmail.com,11941 Elka Hill,6377,UNPAID
682,10.04.2018,kraig91@hane.com,2 Northfield Alley,3389,UNPAID
683,25.10.2019,korey.von@hotmail.com,7011 Morning Court,1278,UNPAID
684,11.02.2019,ceasar.nolan@yahoo.com,094 Maryland Trail,8355,PAID
685,23.01.2018,ppurdy@hodkiewicz.com,048 Nelson Plaza,1628,UNPAID
686,07.09.2018,idouglas@hotmail.com,57202 Lake View Hill,3297,PAID
687,10.10.2019,hickle.florencio@borer.com,1 Scoville Junction,2560,UNPAID
688,07.07.2019,louisa.waters@durgan.org,434 Lukken Circle,8045,PAID
689,01.03.2018,goodwin.citlalli@runolfsson.com,8 Brickson Park Park,2068,UNPAID
690,08.11.2019,haley.verna@smitham.com,93 Cascade Crossing,2242,UNPAID
691,22.06.2018,mills.valentina@pfeffer.com,555 Bay Pass,1179,UNPAID
692,12.07.2019,cyrus.ohara@hoppe.net,036 Bunker Hill Avenue,9928,PAID
693,29.12.2018,anna.mayert@homenick.com,5 Thompson Junction,1050,PAID
694,17.10.2018,haley.verna@smitham.com,2250 Mifflin Court,9800,UNPAID
695,16.10.2018,hschaefer@hotmail.com,137 Di Loreto Center,163,UNPAID
696,03.04.2018,carleton16@jakubowski.com,956 Surrey Crossing,1947,UNPAID
697,17.08.2019,courtney.bergstrom@wisoky.com,480 Lyons Way,6494,PAID
698,31.12.2019,mills.valentina@pfeffer.com,9 Armistice Circle,3670,PAID
699,31.10.2019,alba.yost@gmail.com,0 Morningstar Avenue,1061,PAID
700,17.12.2018,mikel.marks@gmail.com,331 Caliangt Drive,7281,UNPAID
701,24.11.2019,brandon23@gmail.com,78 Haas Crossing,5827,PAID
702,01.04.2019,louisa.waters@durgan.org,3390 Del Mar Road,1879,UNPAID
703,28.01.2019,,064 Thackeray Center,6734,UNPAID
704,10.07.2018,carleton16@jakubowski.com,18 Grasskamp Court,1701,UNPAID
705,28.06.2019,melisa85@hotmail.com,1020 Atwood Plaza,5345,UNPAID
706,26.12.2019,ppurdy@hodkiewicz.com,002 Red Cloud Avenue,3226,PAID
707,16.09.2019,hickle.florencio@borer.com,0693 Twin Pines Place,3877,PAID
708,08.09.2019,lourdes.keebler@gmail.com,9 Debra Place,7052,UNPAID
709,26.03.2018,goodwin.citlalli@runolfsson.com,355 Dexter Lane,1518,PAID
710,11.05.2018,bebert@murphy.net,9506 Pennsylvania Way,4216,UNPAID
711,29.01.2019,mills.valentina@pfeffer.com,9744 John Wall Hill,6476,PAID
712,28.09.2018,rlangosh@hotmail.com,07953 Montana Place,7839,PAID
713,17.08.2019,ceasar.nolan@yahoo.com,7958 Lindbergh Road,6604,UNPAID
714,20.10.2018,haley.verna@smitham.com,93 Golf View Place,8136,PAID
715,31.05.2019,dorothea17@jakubowski.info,59094 Northport Parkway,2250,UNPAID
716,10.12.2019,anna.mayert@homenick.com,,4593,PAID
717,03.12.2018,haley.verna@smitham.com,746 Thackeray Junction,1906,UNPAID
718,10.03.2019,anna.mayert@homenick.com,9155 Kennedy Point,2809,UNPAID
719,22.12.2019,iwehner@yahoo.com,8 Mitchell Junction,6542,PAID
720,16.11.2019,qkling@hotmail.com,25 Di Loreto Street,7947,PAID
721,13.04.2018,olubowitz@stehr.info,60408 Oak Valley Circle,6853,UNPAID
722,18.11.2019,dorothea17@jakubowski.info,0328 Katie Way,5061,UNPAID
723,25.01.2018,kennedi30@feest.com,,4564,UNPAID
724,28.08.2019,courtney.bergstrom@wisoky.com,6 Bartelt Plaza,1705,UNPAID
725,02.04.2018,hschaefer@hotmail.com,70 Riverside Avenue,3826,UNPAID
726,12.06.2018,kennedi30@feest.com,6225 Shelley Lane,4965,PAID
727,17.09.2018,carleton16@jakubowski.com,58113 Melrose Street,394,UNPAID
728,18.08.2018,ppurdy@hodkiewicz.com,209 Melby Trail,4572,PAID
729,27.07.2018,trisha49@nikolaus.com,26 Mesta Plaza,7332,PAID
730,27.12.2019,rlangosh@hotmail.com,,2657,UNPAID
